MolWt,TPSA,NumHDonors,NumHAcceptors,LogP,Bioactivity_Class
-0.7400475894597651,-0.23687773267615603,-0.6868028197434451,0.7071067811865476,-0.4173577167443525,1
0.7726805974325515,1.6168721802177384,-0.6868028197434451,0.7071067811865476,-0.04684627432844782,1
-0.7362822423859822,-1.7252837069517337,-0.6868028197434451,-1.414213562373095,1.7546059112109516,1
-0.5498975622337241,0.0386561207925508,0.961523947640823,0.7071067811865476,-1.5544445572621293,1
1.8966366989567738,-0.23687773267615603,-0.6868028197434451,0.7071067811865476,0.5153090176129249,1
-0.643089902309853,0.5435108712937572,1.7856873313329573,-1.414213562373095,-0.2512663804889469,1
